;;;TKY 12 / Servin Maijan tie 8-12;;;;;;;;;;;;;;;
Street address;;;Servin Maijan tie 10;;;;;;;;;;;;;;;
Postal code;;;02150;;;;;;;;;;;;;;;
City;;;Espoo;;;;;;;;;;;;;;;
Facility type;;;Residential buildings for communities;;;;;;;;;;;;;;;
Area;;; ;;;;;;;;;;;;;;;
Construction year;;;1969;;;;;;;;;;;;;;;
Renovation year;;;2003;;;;;;;;;;;;;;;
Electricity Tax Class;;;Electricity tax class 1;;;;;;;;;;;;;;;
Ownership;;;;;;;;;;;;;;;;;;
Locale;;;Europe/Helsinki;;;;;;;;;;;;;;;
Enegia Id;;;;;;;;;;;;;;;;;;
Company identifier;;;;;;;;;;;;;;;;;;
Share of temperature fixing;;;85;;;;;;;;;;;;;;;
Number of persons;;;200;;;;;;;;;;;;;;;
Heating method;;;District heating;;;;;;;;;;;;;;;
Electricity company;;;;;;;;;;;;;;;;;;
Electricty usage place number;;;;;;;;;;;;;;;;;;
Number of main meters;;;;;;;;;;;;;;;;;;
;Electricity automatic;;1;;;;;;;;;;;;;;;
;District heating automatic;;1;;;;;;;;;;;;;;;
;Water automatic;;1;;;;;;;;;;;;;;;
Number of sub-meters;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Day 26, 17:00;183;0;168;0;-8,2;-15;0,35;0;0,59;0;68,6;0;0,18;0;0,28;0;55,6;0
Day 26, 18:00;189;0;191;0;1,1;2;0,38;0;0,55;0;44,7;0;0,23;0;0,24;0;4,3;0
Day 26, 19:00;191;0;185;0;-3,1;-6;0,36;0;0,55;0;52,8;0;0,21;0;0,20;0;-4,8;0
Day 26, 20:00;177;0;172;0;-2,8;-5;0,37;0;0,56;0;51,4;0;0,21;0;0,25;0;19,0;0
Day 26, 21:00;168;0;181;0;7,7;13;0,33;0;0,54;0;63,6;0;0,18;0;0,17;0;-5,6;0
Day 26, 22:00;151;0;147;0;-2,6;-4;0,35;0;0,54;0;54,3;0;0,22;0;0,24;0;9,1;0
Day 26, 23:00;131;0;137;0;4,6;6;0,36;0;0,53;0;47,2;0;0,20;0;0,13;0;-35,0;0
Day 27, 00:00;114;0;117;0;2,6;3;0,33;0;0,52;0;57,6;0;0,16;0;0,12;0;-25,0;0
Day 27, 01:00;105;0;104;0;-1,0;-1;0,32;0;0,52;0;62,5;0;0,12;0;0,13;0;8,3;0
Day 27, 02:00;94;0;94;0;0,0;0;0,31;0;0,55;0;77,4;0;0,06;0;0,09;0;50,0;0
Day 27, 03:00;90;0;88;0;-2,2;-2;0,31;0;0,54;0;74,2;0;0,04;0;0,08;0;100,0;0
Day 27, 04:00;86;0;84;0;-2,3;-2;0,31;0;0,53;0;71,0;0;0,04;0;0,07;0;75,0;0
Day 27, 05:00;84;0;82;0;-2,4;-2;0,30;0;0,55;0;83,3;0;0,04;0;0,07;0;75,0;0
Day 27, 06:00;85;0;82;0;-3,5;-3;0,31;0;0,55;0;77,4;0;0,07;0;0,07;0;0,0;0
Day 27, 07:00;91;0;83;0;-8,8;-8;0,34;0;0,55;0;61,8;0;0,12;0;0,08;0;-33,3;0
Day 27, 08:00;108;0;98;0;-9,3;-10;0,35;0;0,60;0;71,4;0;0,16;0;0,20;0;25,0;0
Day 27, 09:00;101;0;108;0;6,9;7;0,37;0;0,63;0;70,3;0;0,24;0;0,28;0;16,7;0
Day 27, 10:00;111;0;120;0;8,1;9;0,38;0;0,63;0;65,8;0;0,26;0;0,27;0;3,8;0
Day 27, 11:00;127;0;125;0;-1,6;-2;0,39;0;0,63;0;61,5;0;0,28;0;0,29;0;3,6;0
Day 27, 12:00;151;0;140;0;-7,3;-11;0,41;0;0,65;0;58,5;0;0,39;0;0,39;0;0,0;0
Day 27, 13:00;153;0;152;0;-0,7;-1;0,40;0;0,65;0;62,5;0;0,33;0;0,40;0;21,2;0
Day 27, 14:00;147;0;149;0;1,4;2;0,37;0;0,61;0;64,9;0;0,28;0;0,32;0;14,3;0
Day 27, 15:00;157;0;150;0;-4,5;-7;0,38;0;0,60;0;57,9;0;0,23;0;0,25;0;8,7;0
Day 27, 16:00;168;0;161;0;-4,2;-7;0,38;0;0,62;0;63,2;0;0,20;0;0,27;0;35,0;0
Day 27, 17:00;192;0;181;0;-5,7;-11;0,38;0;0,62;0;63,2;0;0,25;0;0,28;0;12,0;0
Day 27, 18:00;189;0;192;0;1,6;3;0,38;0;0,64;0;68,4;0;0,26;0;0,24;0;-7,7;0
Day 27, 19:00;195;0;191;0;-2,1;-4;0,38;0;0,62;0;63,2;0;0,22;0;0,26;0;18,2;0
Day 27, 20:00;180;0;210;0;16,7;30;0,37;0;0,65;0;75,7;0;0,18;0;0,27;0;50,0;0
Day 27, 21:00;163;0;211;0;29,4;48;0,36;0;0,63;0;75,0;0;0,16;0;0,28;0;75,0;0
Day 27, 22:00;147;0;178;0;21,1;31;0,36;0;0,62;0;72,2;0;0,12;0;0,26;0;116,7;0
Day 27, 23:00;125;0;152;0;21,6;27;0,37;0;0,67;0;81,1;0;0,14;0;0,32;0;128,6;0
Day 28, 00:00;115;0;127;0;10,4;12;0,36;0;0,63;0;75,0;0;0,14;0;0,20;0;42,9;0
Day 28, 01:00;104;0;104;0;0,0;0;0,36;0;0,58;0;61,1;0;0,15;0;0,11;0;-26,7;0
Day 28, 02:00;97;0;93;0;-4,1;-4;0,34;0;0,56;0;64,7;0;0,09;0;0,05;0;-44,4;0
Day 28, 03:00;93;0;88;0;-5,4;-5;0,33;0;0,57;0;72,7;0;0,03;0;0,04;0;33,3;0
Day 28, 04:00;87;0;85;0;-2,3;-2;0,34;0;0,56;0;64,7;0;0,03;0;0,02;0;-33,3;0
Day 28, 05:00;85;0;87;0;2,4;2;0,34;0;0,55;0;61,8;0;0,01;0;0,00;0;0;0
Day 28, 06:00;86;0;90;0;4,7;4;0,36;0;0,57;0;58,3;0;0,01;0;0,05;0;400,0;0
Day 28, 07:00;91;0;109;0;19,8;18;0,38;0;0,56;0;47,4;0;0,01;0;0,24;0;2 300,0;0
Day 28, 08:00;94;0;116;0;23,4;22;0,36;0;0,61;0;69,4;0;0,05;0;0,38;0;660,0;0
Day 28, 09:00;98;0;124;0;26,5;26;0,36;0;0,62;0;72,2;0;0,15;0;0,40;0;166,7;0
Day 28, 10:00;119;0;120;0;0,8;1;0,40;0;0,57;0;42,5;0;0,27;0;0,30;0;11,1;0
Day 28, 11:00;133;0;130;0;-2,3;-3;0,41;0;0,56;0;36,6;0;0,30;0;0,32;0;6,7;0
Day 28, 12:00;153;0;137;0;-10,5;-16;0,44;0;0,54;0;22,7;0;0,39;0;0,23;0;-41,0;0
Day 28, 13:00;152;0;131;0;-13,8;-21;0,43;0;0,52;0;20,9;0;0,32;0;0,17;0;-46,9;0
Day 28, 14:00;169;0;129;0;-23,7;-40;0,44;0;0,51;0;15,9;0;0,34;0;0,15;0;-55,9;0
Day 28, 15:00;169;0;133;0;-21,3;-36;0,40;0;0,53;0;32,5;0;0,26;0;0,19;0;-26,9;0
Day 28, 16:00;174;0;179;0;2,9;5;0,40;0;0,56;0;40,0;0;0,22;0;0,13;0;-40,9;0
Day 28, 17:00;200;0;199;0;-0,5;-1;0,42;0;0,55;0;31,0;0;0,33;0;0,15;0;-54,5;0
Day 28, 18:00;203;0;223;0;9,9;20;0,41;0;0,57;0;39,0;0;0,30;0;0,21;0;-30,0;0
Day 28, 19:00;215;0;233;0;8,4;18;0,43;0;0,55;0;27,9;0;0,36;0;0,29;0;-19,4;0
Day 28, 20:00;215;0;248;0;15,3;33;0,41;0;0,54;0;31,7;0;0,27;0;0,35;0;29,6;0
Day 28, 21:00;205;0;234;0;14,1;29;0,42;0;0,54;0;28,6;0;0,30;0;0,32;0;6,7;0
Day 28, 22:00;172;0;212;0;23,3;40;0,41;0;0,52;0;26,8;0;0,29;0;0,37;0;27,6;0
Day 28, 23:00;150;0;166;0;10,7;16;0,39;0;0,51;0;30,8;0;0,27;0;0,31;0;14,8;0
Day 29, 00:00;126;0;138;0;9,5;12;0,39;0;0,47;0;20,5;0;0,22;0;0,16;0;-27,3;0
Day 29, 01:00;112;0;120;0;7,1;8;0,35;0;0,45;0;28,6;0;0,10;0;0,06;0;-40,0;0
Day 29, 02:00;100;0;114;0;14,0;14;0,34;0;0,44;0;29,4;0;0,05;0;0,05;0;0,0;0
Day 29, 03:00;95;0;107;0;12,6;12;0,33;0;0,44;0;33,3;0;0,03;0;0,03;0;0,0;0
Day 29, 04:00;90;0;107;0;18,9;17;0,34;0;0,46;0;35,3;0;0,03;0;0,01;0;-66,7;0
Day 29, 05:00;88;0;108;0;22,7;20;0,35;0;0,48;0;37,1;0;0,02;0;0,04;0;100,0;0
Day 29, 06:00;92;0;115;0;25,0;23;0,35;0;0,48;0;37,1;0;0,05;0;0,06;0;20,0;0
Day 29, 07:00;114;0;132;0;15,8;18;0,44;0;0,52;0;18,2;0;0,25;0;0,29;0;16,0;0
Day 29, 08:00;127;0;140;0;10,2;13;0,48;0;0,56;0;16,7;0;0,31;0;0,40;0;29,0;0
Day 29, 09:00;134;0;146;0;9,0;12;0,47;0;0,55;0;17,0;0;0,41;0;0,40;0;-2,4;0
Day 29, 10:00;138;0;146;0;5,8;8;0,43;0;0,53;0;23,3;0;0,30;0;0,32;0;6,7;0
Day 29, 11:00;143;0;146;0;2,1;3;0,41;0;0,49;0;19,5;0;0,23;0;0,27;0;17,4;0
Day 29, 12:00;145;0;154;0;6,2;9;0,43;0;0,51;0;18,6;0;0,24;0;0,25;0;4,2;0
Day 29, 13:00;134;0;122;0;-9,0;-12;0,42;0;0,46;0;9,5;0;0,22;0;0,18;0;-18,2;0
Day 29, 14:00;135;0;122;0;-9,6;-13;0,40;0;0,46;0;15,0;0;0,15;0;0,13;0;-13,3;0
Day 29, 15:00;163;0;125;0;-23,3;-38;0,41;0;0,46;0;12,2;0;0,19;0;0,17;0;-10,5;0
Day 29, 16:00;204;0;167;0;-18,1;-37;0,40;0;0,50;0;25,0;0;0,14;0;0,14;0;0,0;0
Day 29, 17:00;218;0;193;0;-11,5;-25;0,40;0;0,50;0;25,0;0;0,22;0;0,16;0;-27,3;0
Day 29, 18:00;225;0;218;0;-3,1;-7;0,44;0;0,50;0;13,6;0;0,28;0;0,23;0;-17,9;0
Day 29, 19:00;233;0;241;0;3,4;8;0,42;0;0,51;0;21,4;0;0,29;0;0,32;0;10,3;0
Day 29, 20:00;228;0;233;0;2,2;5;0,43;0;0,52;0;20,9;0;0,35;0;0,43;0;22,9;0
Day 29, 21:00;207;0;223;0;7,7;16;0,44;0;0,50;0;13,6;0;0,34;0;0,34;0;0,0;0
Day 29, 22:00;185;0;195;0;5,4;10;0,44;0;0,51;0;15,9;0;0,35;0;0,37;0;5,7;0
Day 29, 23:00;149;0;152;0;2,0;3;0,40;0;0,48;0;20,0;0;0,23;0;0,28;0;21,7;0
Day 30, 00:00;120;0;131;0;9,2;11;0,40;0;0,44;0;10,0;0;0,22;0;0,15;0;-31,8;0
Day 30, 01:00;105;0;113;0;7,6;8;0,36;0;0,41;0;13,9;0;0,08;0;0,09;0;12,5;0
Day 30, 02:00;98;0;107;0;9,2;9;0,35;0;0,40;0;14,3;0;0,03;0;0,04;0;33,3;0
Day 30, 03:00;94;0;100;0;6,4;6;0,36;0;0,40;0;11,1;0;0,04;0;0,02;0;-50,0;0
Day 30, 04:00;93;0;101;0;8,6;8;0,36;0;0,43;0;19,4;0;0,03;0;0,01;0;-66,7;0
Day 30, 05:00;91;0;100;0;9,9;9;0,36;0;0,44;0;22,2;0;0,01;0;0,03;0;200,0;0
Day 30, 06:00;93;0;106;0;14,0;13;0,38;0;0,43;0;13,2;0;0,07;0;0,05;0;-28,6;0
Day 30, 07:00;115;0;118;0;2,6;3;0,47;0;0,45;0;-4,3;0;0,28;0;0,20;0;-28,6;0
Day 30, 08:00;120;0;125;0;4,2;5;0,49;0;0,48;0;-2,0;0;0,31;0;0,29;0;-6,5;0
Day 30, 09:00;125;0;125;0;0,0;0;0,53;0;0,50;0;-5,7;0;0,39;0;0,41;0;5,1;0
Day 30, 10:00;124;0;121;0;-2,4;-3;0,44;0;0,45;0;2,3;0;0,26;0;0,27;0;3,8;0
Day 30, 11:00;123;0;134;0;8,9;11;0,47;0;0,45;0;-4,3;0;0,30;0;0,28;0;-6,7;0
Day 30, 12:00;136;0;136;0;0,0;0;0,45;0;0,44;0;-2,2;0;0,24;0;0,26;0;8,3;0
Day 30, 13:00;131;0;127;0;-3,1;-4;0,44;0;0,41;0;-6,8;0;0,19;0;0,16;0;-15,8;0
Day 30, 14:00;123;0;132;0;7,3;9;0,45;0;0,41;0;-8,9;0;0,17;0;0,17;0;0,0;0
Day 30, 15:00;143;0;130;0;-9,1;-13;0,45;0;0,38;0;-15,6;0;0,15;0;0,15;0;0,0;0
Day 30, 16:00;155;0;147;0;-5,2;-8;0,45;0;0,43;0;-4,4;0;0,16;0;0,21;0;31,2;0
Day 30, 17:00;194;0;160;0;-17,5;-34;0,44;0;0,45;0;2,3;0;0,14;0;0,24;0;71,4;0
Day 30, 18:00;205;0;205;0;0,0;0;0,43;0;0,44;0;2,3;0;0,22;0;0,26;0;18,2;0
Day 30, 19:00;230;0;210;0;-8,7;-20;0,43;0;0,43;0;0,0;0;0,23;0;0,24;0;4,3;0
Day 30, 20:00;236;0;216;0;-8,5;-20;0,47;0;0,44;0;-6,4;0;0,28;0;0,28;0;0,0;0
Day 30, 21:00;231;0;225;0;-2,6;-6;0,49;0;0,46;0;-6,1;0;0,37;0;0,37;0;0,0;0
Day 30, 22:00;191;0;193;0;1,0;2;0,48;0;0,46;0;-4,2;0;0,37;0;0,35;0;-5,4;0
Day 30, 23:00;160;0;155;0;-3,1;-5;0,45;0;0,40;0;-11,1;0;0,28;0;0,24;0;-14,3;0
Day 31, 00:00;125;0;130;0;4,0;5;0,42;0;0,41;0;-2,4;0;0,17;0;0,24;0;41,2;0
Day 31, 01:00;111;0;114;0;2,7;3;0,39;0;0,38;0;-2,6;0;0,10;0;0,10;0;0,0;0
Day 31, 02:00;100;0;104;0;4,0;4;0,39;0;0,36;0;-7,7;0;0,07;0;0,03;0;-57,1;0
Day 31, 03:00;94;0;95;0;1,1;1;0,36;0;0,35;0;-2,8;0;0,01;0;0,03;0;200,0;0
Day 31, 04:00;91;0;97;0;6,6;6;0,39;0;0,38;0;-2,6;0;0,02;0;0,01;0;-50,0;0
Day 31, 05:00;88;0;100;0;13,6;12;0,40;0;0,38;0;-5,0;0;0,03;0;0,02;0;-33,3;0
Day 31, 06:00;94;0;102;0;8,5;8;0,42;0;0,41;0;-2,4;0;0,07;0;0,06;0;-14,3;0
Day 31, 07:00;108;0;123;0;13,9;15;0,46;0;0,44;0;-4,3;0;0,21;0;0,27;0;28,6;0
Day 31, 08:00;128;0;134;0;4,7;6;0,52;0;0,49;0;-5,8;0;0,27;0;0,42;0;55,6;0
Day 31, 09:00;123;0;146;0;18,7;23;0,58;0;0,49;0;-15,5;0;0,48;0;0,43;0;-10,4;0
Day 31, 10:00;115;0;129;0;12,2;14;0,50;0;0,43;0;-14,0;0;0,28;0;0,32;0;14,3;0
Day 31, 11:00;129;0;139;0;7,8;10;0,49;0;0,43;0;-12,2;0;0,32;0;0,29;0;-9,4;0
Day 31, 12:00;129;0;134;0;3,9;5;0,47;0;0,45;0;-4,3;0;0,26;0;0,25;0;-3,8;0
Day 31, 13:00;113;0;125;0;10,6;12;0,43;0;0,42;0;-2,3;0;0,19;0;0,20;0;5,3;0
Day 31, 14:00;119;0;130;0;9,2;11;0,44;0;0,39;0;-11,4;0;0,15;0;0,19;0;26,7;0
Day 31, 15:00;122;0;132;0;8,2;10;0,43;0;0,42;0;-2,3;0;0,13;0;0,18;0;38,5;0
Day 31, 16:00;152;0;160;0;5,3;8;0,44;0;0,47;0;6,8;0;0,18;0;0,22;0;22,2;0
Day 31, 17:00;175;0;175;0;0,0;0;0,43;0;0,48;0;11,6;0;0,16;0;0,21;0;31,2;0
Day 31, 18:00;231;0;212;0;-8,2;-19;0,45;0;0,51;0;13,3;0;0,25;0;0,23;0;-8,0;0
Day 31, 19:00;229;0;215;0;-6,1;-14;0,46;0;0,48;0;4,3;0;0,27;0;0,26;0;-3,7;0
Day 31, 20:00;225;0;212;0;-5,8;-13;0,46;0;0,44;0;-4,3;0;0,31;0;0,26;0;-16,1;0
Day 31, 21:00;200;0;215;0;7,5;15;0,47;0;0,45;0;-4,3;0;0,30;0;0,32;0;6,7;0
Day 31, 22:00;181;0;178;0;-1,7;-3;0,45;0;0,46;0;2,2;0;0,33;0;0,35;0;6,1;0
Day 31, 23:00;158;0;152;0;-3,8;-6;0,46;0;0,40;0;-13,0;0;0,29;0;0,22;0;-24,1;0
Day 32, 00:00;129;0;131;0;1,6;2;0,40;0;0,40;0;0,0;0;0,16;0;0,14;0;-12,5;0
Day 32, 01:00;114;0;115;0;0,9;1;0,39;0;0,41;0;5,1;0;0,09;0;0,14;0;55,6;0
Day 32, 02:00;100;0;100;0;0,0;0;0,39;0;0,43;0;10,3;0;0,05;0;0,07;0;40,0;0
Day 32, 03:00;95;0;95;0;0,0;0;0,39;0;0,41;0;5,1;0;0,02;0;0,03;0;50,0;0
Day 32, 04:00;93;0;94;0;1,1;1;0,39;0;0,45;0;15,4;0;0,02;0;0,03;0;50,0;0
Day 32, 05:00;92;0;94;0;2,2;2;0,41;0;0,47;0;14,6;0;0,04;0;0,02;0;-50,0;0
Day 32, 06:00;95;0;99;0;4,2;4;0,41;0;0,50;0;22,0;0;0,04;0;0,05;0;25,0;0
Day 32, 07:00;115;0;123;0;7,0;8;0,50;0;0,53;0;6,0;0;0,26;0;0,26;0;0,0;0
Day 32, 08:00;132;0;120;0;-9,1;-12;0,54;0;0,53;0;-1,9;0;0,33;0;0,32;0;-3,0;0
Day 32, 09:00;138;0;117;0;-15,2;-21;0,57;0;0,54;0;-5,3;0;0,40;0;0,31;0;-22,5;0
Day 32, 10:00;120;0;121;0;0,8;1;0,49;0;0,53;0;8,2;0;0,28;0;0,34;0;21,4;0
Day 32, 11:00;134;0;126;0;-6,0;-8;0,50;0;0,52;0;4,0;0;0,35;0;0,35;0;0,0;0
Day 32, 12:00;140;0;126;0;-10,0;-14;0,48;0;0,52;0;8,3;0;0,24;0;0,29;0;20,8;0
Day 32, 13:00;129;0;126;0;-2,3;-3;0,47;0;0,49;0;4,3;0;0,18;0;0,24;0;33,3;0
Day 32, 14:00;127;0;125;0;-1,6;-2;0,45;0;0,47;0;4,4;0;0,16;0;0,18;0;12,5;0
Day 32, 15:00;131;0;137;0;4,6;6;0,44;0;0,49;0;11,4;0;0,15;0;0,21;0;40,0;0
Day 32, 16:00;170;0;154;0;-9,4;-16;0,42;0;0,53;0;26,2;0;0,13;0;0,20;0;53,8;0
Day 32, 17:00;197;0;178;0;-9,6;-19;0,41;0;0,53;0;29,3;0;0,20;0;0,21;0;5,0;0
Day 32, 18:00;227;0;189;0;-16,7;-38;0,39;0;0,52;0;33,3;0;0,20;0;0,27;0;35,0;0
Day 32, 19:00;217;0;192;0;-11,5;-25;0,40;0;0,50;0;25,0;0;0,22;0;0,26;0;18,2;0
Day 32, 20:00;210;0;183;0;-12,9;-27;0,38;0;0,48;0;26,3;0;0,20;0;0,18;0;-10,0;0
Day 32, 21:00;199;0;171;0;-14,1;-28;0,42;0;0,50;0;19,0;0;0,29;0;0,24;0;-17,2;0
Day 32, 22:00;157;0;148;0;-5,7;-9;0,39;0;0,47;0;20,5;0;0,27;0;0,20;0;-25,9;0
Day 32, 23:00;152;0;144;0;-5,3;-8;0,39;0;0,48;0;23,1;0;0,25;0;0,21;0;-16,0;0
Day 33, 00:00;123;0;128;0;4,1;5;0,35;0;0,45;0;28,6;0;0,13;0;0,15;0;15,4;0
Day 33, 01:00;113;0;115;0;1,8;2;0,33;0;0,43;0;30,3;0;0,07;0;0,08;0;14,3;0
Day 33, 02:00;101;0;106;0;5,0;5;0,33;0;0,44;0;33,3;0;0,04;0;0,08;0;100,0;0
Day 33, 03:00;95;0;100;0;5,3;5;0,33;0;0,43;0;30,3;0;0,03;0;0,07;0;133,3;0
Day 33, 04:00;91;0;96;0;5,5;5;0,33;0;0,42;0;27,3;0;0,03;0;0,02;0;-33,3;0
Day 33, 05:00;91;0;94;0;3,3;3;0,32;0;0,41;0;28,1;0;0,02;0;0,02;0;0,0;0
Day 33, 06:00;96;0;95;0;-1,0;-1;0,35;0;0,42;0;20,0;0;0,05;0;0,03;0;-40,0;0
Day 33, 07:00;115;0;99;0;-13,9;-16;0,40;0;0,42;0;5,0;0;0,22;0;0,02;0;-90,9;0
Day 33, 08:00;125;0;104;0;-16,8;-21;0,41;0;0,45;0;9,8;0;0,21;0;0,08;0;-61,9;0
Day 33, 09:00;138;0;112;0;-18,8;-26;0,46;0;0,48;0;4,3;0;0,34;0;0,27;0;-20,6;0
Day 33, 10:00;137;0;130;0;-5,1;-7;0,42;0;0,51;0;21,4;0;0,34;0;0,36;0;5,9;0
Day 33, 11:00;138;0;135;0;-2,2;-3;0,40;0;0,53;0;32,5;0;0,28;0;0,43;0;53,6;0
Day 33, 12:00;138;0;142;0;2,9;4;0,37;0;0,51;0;37,8;0;0,26;0;0,39;0;50,0;0
Day 33, 13:00;132;0;131;0;-0,8;-1;0,40;0;0,50;0;25,0;0;0,28;0;0,33;0;17,9;0
Day 33, 14:00;150;0;151;0;0,7;1;0,41;0;0,47;0;14,6;0;0,25;0;0,25;0;0,0;0
Day 33, 15:00;152;0;157;0;3,3;5;0,40;0;0,47;0;17,5;0;0,18;0;0,27;0;50,0;0
Day 33, 16:00;176;0;170;0;-3,4;-6;0,40;0;0,50;0;25,0;0;0,21;0;0,36;0;71,4;0
Day 33, 17:00;209;0;176;0;-15,8;-33;0,40;0;0,51;0;27,5;0;0,25;0;0,36;0;44,0;0
Day 33, 18:00;218;0;185;0;-15,1;-33;0,39;0;0,47;0;20,5;0;0,22;0;0,24;0;9,1;0
Day 33, 19:00;199;0;193;0;-3,0;-6;0,38;0;0,47;0;23,7;0;0,21;0;0,23;0;9,5;0
Day 33, 20:00;197;0;204;0;3,6;7;0,35;0;0,51;0;45,7;0;0,19;0;0,29;0;52,6;0
Day 33, 21:00;184;0;181;0;-1,6;-3;0,36;0;0,46;0;27,8;0;0,16;0;0,19;0;18,8;0
Day 33, 22:00;149;0;154;0;3,4;5;0,36;0;0,46;0;27,8;0;0,21;0;0,15;0;-28,6;0
Day 33, 23:00;130;0;145;0;11,5;15;0,37;0;0,46;0;24,3;0;0,19;0;0,17;0;-10,5;0
Day 34, 00:00;119;0;120;0;0,8;1;0,35;0;0,45;0;28,6;0;0,12;0;0,13;0;8,3;0
Day 34, 01:00;111;0;112;0;0,9;1;0,33;0;0,44;0;33,3;0;0,07;0;0,11;0;57,1;0
Day 34, 02:00;106;0;99;0;-6,6;-7;0,32;0;0,43;0;34,4;0;0,07;0;0,05;0;-28,6;0
Day 34, 03:00;94;0;96;0;2,1;2;0,33;0;0,43;0;30,3;0;0,07;0;0,04;0;-42,9;0
Day 34, 04:00;89;0;93;0;4,5;4;0,34;0;0,44;0;29,4;0;0,03;0;0,05;0;66,7;0
Day 34, 05:00;85;0;91;0;7,1;6;0,37;0;0,44;0;18,9;0;0,02;0;0,02;0;0,0;0
Day 34, 06:00;89;0;93;0;4,5;4;0,38;0;0,43;0;13,2;0;0,02;0;0,02;0;0,0;0
Day 34, 07:00;91;0;96;0;5,5;5;0,39;0;0,42;0;7,7;0;0,06;0;0,05;0;-16,7;0
Day 34, 08:00;95;0;105;0;10,5;10;0,42;0;0,44;0;4,8;0;0,09;0;0,09;0;0,0;0
Day 34, 09:00;113;0;113;0;0,0;0;0,45;0;0,44;0;-2,2;0;0,19;0;0,17;0;-10,5;0
Day 34, 10:00;112;0;129;0;15,2;17;0,46;0;0,45;0;-2,2;0;0,24;0;0,31;0;29,2;0
Day 34, 11:00;135;0;145;0;7,4;10;0,51;0;0,49;0;-3,9;0;0,34;0;0,40;0;17,6;0
Day 34, 12:00;146;0;155;0;6,2;9;0,51;0;0,46;0;-9,8;0;0,38;0;0,32;0;-15,8;0
Day 34, 13:00;151;0;155;0;2,6;4;0,53;0;0,46;0;-13,2;0;0,39;0;0,35;0;-10,3;0
Day 34, 14:00;139;0;154;0;10,8;15;0,50;0;0,42;0;-16,0;0;0,28;0;0,23;0;-17,9;0
Day 34, 15:00;132;0;167;0;26,5;35;0,51;0;0,39;0;-23,5;0;0,32;0;0,23;0;-28,1;0
Day 34, 16:00;161;0;183;0;13,7;22;0,51;0;0,41;0;-19,6;0;0,24;0;0,27;0;12,5;0
Day 34, 17:00;160;0;210;0;31,3;50;0,53;0;0,41;0;-22,6;0;0,23;0;0,27;0;17,4;0
Day 34, 18:00;151;0;219;0;45,0;68;0,51;0;0,42;0;-17,6;0;0,14;0;0,27;0;92,9;0
Day 34, 19:00;155;0;228;0;47,1;73;0,51;0;0,42;0;-17,6;0;0,18;0;0,28;0;55,6;0
Day 34, 20:00;164;0;222;0;35,4;58;0,54;0;0,44;0;-18,5;0;0,18;0;0,30;0;66,7;0
Day 34, 21:00;159;0;219;0;37,7;60;0,53;0;0,42;0;-20,8;0;0,15;0;0,28;0;86,7;0
Day 34, 22:00;151;0;195;0;29,1;44;0,51;0;0,44;0;-13,7;0;0,16;0;0,30;0;87,5;0
Day 34, 23:00;122;0;158;0;29,5;36;0,51;0;0,43;0;-15,7;0;0,14;0;0,28;0;100,0;0
Day 35, 00:00;107;0;136;0;27,1;29;0,49;0;0,41;0;-16,3;0;0,12;0;0,22;0;83,3;0
Day 35, 01:00;97;0;116;0;19,6;19;0,52;0;0,40;0;-23,1;0;0,18;0;0,15;0;-16,7;0
Day 35, 02:00;85;0;105;0;23,5;20;0,50;0;0,37;0;-26,0;0;0,05;0;0,06;0;20,0;0
Day 35, 03:00;81;0;99;0;22,2;18;0,51;0;0,38;0;-25,5;0;0,04;0;0,03;0;-25,0;0
Day 35, 04:00;80;0;101;0;26,3;21;0,53;0;0,41;0;-22,6;0;0,02;0;0,02;0;0,0;0
Day 35, 05:00;76;0;99;0;30,3;23;0,53;0;0,42;0;-20,8;0;0,01;0;0,02;0;100,0;0
Day 35, 06:00;77;0;100;0;29,9;23;0,53;0;0,45;0;-15,1;0;0,01;0;0,09;0;800,0;0
Day 35, 07:00;78;0;122;0;56,4;44;0,56;0;0,46;0;-17,9;0;0,02;0;0,20;0;900,0;0
Day 35, 08:00;81;0;134;0;65,4;53;0,56;0;0,50;0;-10,7;0;0,09;0;0,29;0;222,2;0
Day 35, 09:00;92;0;138;0;50,0;46;0,57;0;0,54;0;-5,3;0;0,17;0;0,44;0;158,8;0
Day 35, 10:00;100;0;127;0;27,0;27;0,57;0;0,49;0;-14,0;0;0,24;0;0,28;0;16,7;0
Day 35, 11:00;126;0;133;0;5,6;7;0,61;0;0,48;0;-21,3;0;0,38;0;0,22;0;-42,1;0
Day 35, 12:00;127;0;130;0;2,4;3;0,63;0;0,50;0;-20,6;0;0,42;0;0,30;0;-28,6;0
Day 35, 13:00;144;0;125;0;-13,2;-19;0,57;0;0,47;0;-17,5;0;0,32;0;0,20;0;-37,5;0
Day 35, 14:00;141;0;134;0;-5,0;-7;0,55;0;0,47;0;-14,5;0;0,32;0;0,21;0;-34,4;0
Day 35, 15:00;141;0;137;0;-2,8;-4;0,53;0;0,46;0;-13,2;0;0,21;0;0,20;0;-4,8;0
Day 35, 16:00;158;0;172;0;8,9;14;0,55;0;0,54;0;-1,8;0;0,21;0;0,23;0;9,5;0
